time,latitude,longitude,uwnd,vwnd,wspd,upstr,vpstr,nobs
UTC,degrees_north,degrees_east,m/s,m/s,m/s,m2/s2,m2/s2,count
2010-01-01T00:00:00Z,11.875,71.625,-1.471037,-3.9919426,4.5721946,-7.1720686,-21.76036,84.0
2010-01-01T00:00:00Z,12.125,69.625,-2.136361,-4.5092473,5.2222586,-12.116218,-27.467497,88.0
2010-01-01T00:00:00Z,12.125,69.875,-2.122627,-4.574864,5.2668934,-12.116218,-28.138924,88.0
2010-01-01T00:00:00Z,12.125,70.125,-2.0036013,-4.483306,5.1364226,-11.078557,-26.857107,88.0
2010-01-01T00:00:00Z,12.125,70.375,-1.8891534,-4.4955134,5.0814877,-10.34609,-26.73503,86.0
2010-01-01T00:00:00Z,12.125,70.625,-1.8174326,-4.3902216,4.9636064,-9.522065,-25.453213,86.0
2010-01-01T00:00:00Z,12.125,70.875,-1.7335042,-4.365806,4.9349947,-9.094793,-25.331135,86.0
2010-01-01T00:00:00Z,12.125,71.125,-1.6144783,-4.2956114,4.840003,-8.270768,-24.53763,86.0
2010-01-01T00:00:00Z,12.125,71.375,-1.4496734,-4.205579,4.7072434,-7.233107,-23.49997,83.0
2010-01-01T00:00:00Z,12.125,71.625,-1.4038942,-4.147592,4.685498,-7.019471,-23.347372,82.0
2010-01-01T00:00:00Z,12.375,69.625,-2.073796,-4.5016174,5.1982245,-11.658426,-27.25386,88.0
2010-01-01T00:00:00Z,12.375,69.875,-1.9959713,-4.6084356,5.2531595,-11.322712,-28.169443,89.0
2010-01-01T00:00:00Z,12.375,70.125,-1.907465,-4.5473967,5.1616015,-10.651284,-27.436977,89.0
2010-01-01T00:00:00Z,12.375,70.375,-1.8036989,-4.477202,5.039142,-9.735702,-26.399315,86.0
2010-01-01T00:00:00Z,12.375,70.625,-1.741134,-4.4527864,4.9887853,-9.247391,-26.063602,87.0
2010-01-01T00:00:00Z,12.375,70.875,-1.6739913,-4.4405785,4.976196,-8.911676,-26.094122,87.0
